participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date
1000,1,1,experiment,sitting,1,17,switch,congruant,dashed,triangle,blue,left,left,yes,0.6516518592834473,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,18,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3945369720458984,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,19,noswitch,congruant,dashed,square,blue,left,right,no,0.7793700695037842,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,20,switch,congruant,solid,triangle,yellow,right,right,yes,0.5431501865386963,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,21,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.6398890018463135,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,22,noswitch,incongruant,solid,square,blue,left,left,yes,0.7628579139709473,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,23,noswitch,congruant,solid,square,blue,left,left,yes,0.63909912109375,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,24,switch,congruant,dashed,triangle,yellow,left,left,yes,0.9511981010437012,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,25,switch,congruant,solid,square,blue,right,left,no,1.1506190299987793,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,26,switch,incongruant,dashed,square,yellow,right,right,yes,0.8622539043426514,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,27,noswitch,congruant,dashed,square,blue,right,right,yes,0.4231779575347901,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,28,switch,congruant,solid,triangle,yellow,right,right,yes,1.0829920768737793,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,29,noswitch,congruant,solid,square,yellow,right,right,yes,0.4576921463012695,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,30,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4001469612121582,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,31,switch,incongruant,dashed,triangle,blue,left,left,yes,0.8070399761199951,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,32,switch,congruant,solid,triangle,blue,left,left,yes,1.0299291610717771,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,33,switch,congruant,dashed,triangle,yellow,left,left,yes,0.733867883682251,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,34,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.7301721572875977,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,35,noswitch,congruant,dashed,square,yellow,right,right,yes,0.42720794677734375,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,36,switch,congruant,solid,square,yellow,right,right,yes,0.5325858592987059,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,37,switch,incongruant,dashed,triangle,blue,left,left,yes,0.6270079612731934,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,38,switch,congruant,solid,triangle,blue,left,left,yes,1.1391689777374268,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,39,switch,congruant,dashed,triangle,yellow,left,left,yes,0.6507019996643066,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,40,noswitch,incongruant,dashed,square,blue,right,right,yes,0.782465934753418,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,41,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.600416898727417,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,42,switch,incongruant,solid,square,yellow,right,right,yes,1.0386240482330322,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,43,noswitch,incongruant,solid,square,blue,left,left,yes,0.7562351226806641,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,44,switch,incongruant,dashed,square,blue,left,right,no,1.161802053451538,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,45,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.8043830394744873,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,46,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.9012470245361328,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,47,noswitch,congruant,dashed,square,blue,right,right,yes,0.8294949531555176,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,48,switch,incongruant,solid,triangle,blue,left,left,yes,0.7363100051879883,2021-11-02 11:01:00
1000,1,1,experiment,sitting,1,49,noswitch,incongruant,solid,square,yellow,right,right,yes,1.1145238876342771,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,1,buffer,buffer,dashed,square,blue,right,right,yes,1.3013179302215576,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,2,switch,congruant,solid,square,yellow,right,right,yes,0.8475661277770996,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,3,noswitch,incongruant,solid,square,blue,right,left,no,0.5438699722290039,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,4,noswitch,incongruant,solid,triangle,yellow,left,right,no,1.0370450019836426,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,5,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.8613431453704834,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,6,noswitch,incongruant,solid,triangle,yellow,right,right,yes,1.3901488780975342,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,7,switch,incongruant,dashed,triangle,blue,left,left,yes,1.3913559913635254,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,8,switch,incongruant,solid,square,yellow,left,right,no,0.7771070003509521,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,9,noswitch,congruant,solid,square,yellow,left,right,no,1.044224977493286,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,10,switch,congruant,dashed,square,blue,right,right,yes,0.6301188468933105,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,11,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.8111069202423096,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,12,switch,incongruant,solid,square,yellow,right,right,yes,0.6321470737457275,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,13,switch,congruant,dashed,square,blue,left,right,no,1.0701539516448977,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,14,switch,congruant,solid,square,yellow,left,right,no,0.8070101737976074,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,15,noswitch,congruant,solid,square,yellow,right,right,yes,0.5398468971252441,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,16,noswitch,incongruant,solid,square,blue,left,left,yes,0.5980398654937744,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,17,switch,incongruant,dashed,square,yellow,right,right,yes,0.8273780345916748,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,18,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.4856750965118408,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,19,switch,congruant,solid,square,blue,left,left,yes,0.8231399059295654,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,20,noswitch,congruant,solid,square,blue,left,left,yes,0.4335780143737793,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,21,noswitch,congruant,solid,triangle,blue,left,left,yes,0.44674205780029297,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,22,noswitch,congruant,solid,triangle,blue,left,left,yes,0.4768249988555908,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,23,switch,incongruant,dashed,square,blue,right,right,yes,0.6264400482177734,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,24,switch,incongruant,solid,triangle,blue,left,left,yes,0.9494059085845948,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,25,switch,congruant,dashed,triangle,yellow,right,left,no,0.7109968662261963,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,26,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.7344379425048828,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,27,noswitch,incongruant,dashed,square,blue,right,right,yes,0.3806529045104981,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,28,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.6084558963775635,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,29,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.6001739501953125,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,30,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.6707279682159424,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,31,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.6021099090576172,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,32,switch,incongruant,solid,triangle,yellow,right,right,yes,1.1733479499816897,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,33,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4172830581665039,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,34,switch,incongruant,dashed,square,blue,right,right,yes,0.7668490409851074,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,35,noswitch,congruant,dashed,square,blue,right,right,yes,0.691615104675293,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,36,switch,congruant,solid,triangle,yellow,left,right,no,0.7539699077606201,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,37,noswitch,incongruant,solid,square,blue,left,left,yes,0.6025440692901611,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,38,switch,congruant,dashed,triangle,yellow,left,left,yes,1.2119009494781494,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,39,noswitch,congruant,dashed,triangle,yellow,left,left,yes,1.3486871719360352,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,40,switch,congruant,solid,triangle,blue,left,left,yes,0.6875960826873779,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,41,switch,congruant,dashed,triangle,blue,left,left,yes,1.1107048988342283,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,42,switch,incongruant,solid,triangle,yellow,right,right,yes,0.952286958694458,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,43,switch,congruant,dashed,square,yellow,right,right,yes,0.6157329082489014,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,44,switch,incongruant,solid,square,blue,left,left,yes,0.6750881671905518,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,45,switch,congruant,dashed,triangle,yellow,right,left,no,0.6885900497436523,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,46,noswitch,incongruant,dashed,square,yellow,left,right,no,1.3993499279022217,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,47,switch,congruant,solid,triangle,yellow,left,right,no,0.640570878982544,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,48,switch,congruant,dashed,square,yellow,right,right,yes,0.9244160652160645,2021-11-02 11:01:00
1000,1,1,experiment,sitting,2,49,noswitch,congruant,dashed,square,yellow,right,right,yes,1.0865418910980225,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,1,buffer,buffer,dashed,square,yellow,right,right,yes,0.7710840702056885,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,2,noswitch,incongruant,dashed,triangle,blue,left,left,yes,1.354051113128662,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,3,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.7786350250244141,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,4,switch,incongruant,solid,square,yellow,right,right,yes,0.4688198566436768,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,5,switch,incongruant,dashed,triangle,blue,left,left,yes,0.8720860481262207,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,6,switch,congruant,solid,square,blue,left,left,yes,0.7654309272766113,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,7,switch,incongruant,dashed,square,blue,right,right,yes,1.0365121364593506,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,8,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.7521400451660156,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,9,noswitch,incongruant,dashed,square,yellow,right,right,yes,1.0111188888549805,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,10,switch,congruant,solid,triangle,yellow,right,right,yes,0.6950550079345703,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,11,noswitch,incongruant,solid,square,blue,right,left,no,0.9914669990539552,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,12,switch,congruant,dashed,triangle,yellow,left,left,yes,0.5424139499664307,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,13,noswitch,incongruant,dashed,square,blue,left,right,no,0.643967866897583,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,14,switch,congruant,solid,square,yellow,right,right,yes,1.2728240489959717,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,15,noswitch,congruant,solid,square,yellow,right,right,yes,0.40110182762146,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,16,switch,incongruant,dashed,triangle,blue,left,left,yes,0.7106008529663086,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,17,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.7967720031738281,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,18,switch,congruant,solid,triangle,blue,left,left,yes,0.7155709266662598,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,19,switch,incongruant,dashed,square,blue,right,right,yes,0.9220299720764159,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,20,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6889200210571289,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,21,switch,congruant,solid,triangle,yellow,left,right,no,0.7441442012786865,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,22,noswitch,incongruant,solid,triangle,blue,left,left,yes,1.2663278579711914,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,23,switch,incongruant,dashed,square,yellow,right,right,yes,0.7495648860931396,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,24,switch,incongruant,solid,square,blue,left,left,yes,0.915057897567749,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,25,switch,congruant,dashed,triangle,yellow,left,left,yes,0.8684349060058594,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,26,switch,incongruant,solid,triangle,yellow,right,right,yes,1.381929874420166,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,27,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.6496200561523438,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,28,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.6737298965454102,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,29,switch,incongruant,dashed,square,blue,right,right,yes,0.9290759563446044,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,30,switch,incongruant,solid,triangle,blue,right,left,no,1.3050069808959959,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,31,noswitch,congruant,solid,square,blue,left,left,yes,0.7724609375,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,32,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5257170200347899,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,33,switch,congruant,dashed,triangle,yellow,left,left,yes,0.6916160583496094,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,34,switch,congruant,solid,square,blue,left,left,yes,1.2017579078674316,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,35,switch,incongruant,dashed,square,yellow,right,right,yes,1.29590106010437,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,36,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5761919021606445,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,37,noswitch,incongruant,dashed,square,blue,right,right,yes,0.5102939605712891,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,38,noswitch,congruant,dashed,square,blue,right,right,yes,0.6447358131408691,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,39,switch,congruant,solid,square,yellow,left,right,no,1.4197220802307131,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,40,noswitch,congruant,solid,square,yellow,right,right,yes,1.095707893371582,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,41,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.5015239715576172,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,42,switch,congruant,dashed,square,yellow,right,right,yes,1.001356840133667,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,43,noswitch,incongruant,dashed,triangle,yellow,right,left,no,0.5353078842163086,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,44,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.6471080780029297,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,45,switch,congruant,solid,square,blue,left,left,yes,1.1042399406433103,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,46,noswitch,incongruant,solid,square,yellow,right,right,yes,0.941594123840332,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,47,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.9992380142211914,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,48,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.5237689018249512,2021-11-02 11:01:00
1000,1,1,experiment,sitting,3,49,switch,incongruant,dashed,square,yellow,right,right,yes,0.6117169857025146,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,1,buffer,buffer,solid,triangle,blue,left,left,yes,0.7705860137939453,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,2,switch,congruant,dashed,triangle,yellow,left,left,yes,0.7021090984344482,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,3,switch,congruant,solid,square,blue,right,left,no,0.7609179019927979,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,4,switch,incongruant,dashed,square,yellow,right,right,yes,0.4800269603729248,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,5,switch,congruant,solid,square,yellow,right,right,yes,0.9765210151672364,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,6,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.5302770137786865,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,7,switch,incongruant,dashed,triangle,blue,left,left,yes,0.7561259269714355,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,8,switch,incongruant,solid,triangle,yellow,right,right,yes,1.2895328998565674,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,9,noswitch,incongruant,solid,square,blue,left,left,yes,0.478856086730957,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,10,switch,incongruant,dashed,square,blue,right,right,yes,0.6840569972991943,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,11,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5713798999786377,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,12,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5853691101074219,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,13,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.6363749504089355,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,14,switch,congruant,solid,triangle,blue,left,left,yes,0.5681610107421875,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,15,noswitch,congruant,solid,triangle,blue,left,left,yes,0.6274728775024414,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,16,noswitch,incongruant,solid,square,yellow,right,right,yes,1.0211319923400881,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,17,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.7314109802246094,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,18,switch,incongruant,dashed,triangle,blue,left,left,yes,0.6608428955078125,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,19,switch,incongruant,solid,square,yellow,right,right,yes,0.7102930545806885,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,20,switch,incongruant,dashed,triangle,blue,left,left,yes,0.6983909606933594,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,21,switch,congruant,solid,square,blue,left,left,yes,1.2415828704833984,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,22,noswitch,congruant,solid,square,blue,left,left,yes,0.7089219093322754,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,23,switch,congruant,dashed,triangle,yellow,left,left,yes,0.7599129676818848,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,24,switch,congruant,solid,square,blue,left,left,yes,1.0484299659729004,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,25,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5593500137329102,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,26,switch,congruant,dashed,triangle,blue,left,left,yes,0.8719809055328369,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,27,noswitch,incongruant,dashed,square,blue,left,right,no,1.158430099487305,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,28,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5087289810180664,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,29,noswitch,incongruant,dashed,square,blue,right,right,yes,0.9328792095184326,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,30,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.9944851398468018,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,31,noswitch,incongruant,dashed,square,blue,right,right,yes,0.6342499256134033,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,32,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5803871154785156,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,33,switch,congruant,solid,triangle,yellow,right,right,yes,0.5757150650024414,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,34,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.6378030776977539,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,35,switch,incongruant,solid,triangle,yellow,left,right,no,0.93298602104187,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,36,noswitch,incongruant,solid,triangle,blue,left,left,yes,1.0018959045410156,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,37,noswitch,incongruant,solid,square,yellow,right,right,yes,0.6337170600891113,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,38,noswitch,congruant,solid,square,yellow,right,right,yes,0.809035062789917,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,39,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.988128900527954,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,40,noswitch,incongruant,dashed,square,blue,right,right,yes,0.9664218425750732,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,41,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6344759464263916,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,42,switch,congruant,solid,square,yellow,right,right,yes,0.4899170398712158,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,43,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4699480533599854,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,44,switch,congruant,dashed,square,yellow,right,right,yes,0.9088201522827148,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,45,switch,incongruant,solid,square,blue,left,left,yes,0.9851310253143309,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,46,switch,incongruant,dashed,square,blue,timeout,right,no,,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,47,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.8790850639343262,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,48,switch,congruant,solid,triangle,blue,left,left,yes,1.2279369831085205,2021-11-02 11:01:00
1000,1,1,experiment,sitting,4,49,noswitch,congruant,solid,triangle,blue,left,left,yes,0.8106739521026611,2021-11-02 11:01:00
